OBJECTID,NAME,XCoord,YCoord,LATIT,LONGI,
14596,Heritage Medical Center,-86.448845,35.5636805,35.563681,-86.448845,
14597,Wild Rose Community Memorial Hospital,-89.2460392,44.1836137,44.183614,-89.246039,
14598,Saint Joseph's Hospital,-88.1950771,43.3557692,43.355769,-88.195077,
14599,Memorial Hospital of Lafayette County,-90.1100777,42.6838907,42.683891,-90.110078,
14600,Calumet Medical Center,-88.1529505,44.0255696,44.02557,-88.15295,
14601,Mayo Clinic Health System - Franciscan Healthcare in Sparta,-90.8141824,43.9440964,43.944096,-90.814182,
14602,The Wisconsin Heart Hospital,-88.0373606,43.0363455,43.036346,-88.037361,
14603,Baldwin Area Medical Center,-92.3741237,44.9708107,44.970811,-92.374124,
14604,William S Middleton Memorial Veterans Hospital,-89.4306742,43.0746013,43.074601,-89.430674,
14605,Southwest Health Center,-90.4580582,42.7196919,42.719692,-90.458058,
14606,Monroe Clinic Hospital,-89.633981,42.6072996,42.6073,-89.633981,
14607,Columbus Community Hospital,-89.0353219,43.322809,43.322809,-89.035322,
14608,Chippewa Valley Hospital,-91.9623463,44.6204403,44.62044,-91.962346,
14609,Saint Croix Regional Medical Center,-92.6428877,45.4085637,45.408564,-92.642888,
14610,Tomah Veterans Affairs Medical Center,-90.4933678,44.0030708,44.003071,-90.493368,
14611,Black River Memorial Hospital,-90.8551742,44.3032408,44.303241,-90.855174,
14612,Good Samaritan Health Center,-89.6816214,45.1755949,45.175595,-89.681621,
14613,Memorial Health Center of Taylor County,-90.3563683,45.135129,45.135129,-90.356368,
14614,Saint Josephs Community Health Services,-90.3452757,43.648674,43.648674,-90.345276,
14615,Memorial Medical Center,-90.8888253,46.5683754,46.568375,-90.888825,
14616,Waukesha County Mental Health Center,-88.2328474,43.0260934,43.026093,-88.232847,
14617,Bellin Psychiatric Center,-88.0160301,44.4842054,44.484205,-88.01603,
14618,University of Wisconsin Hospital and Clinics,-89.4316931,43.076505,43.076505,-89.431693,
14619,Osceola Medical Center,-92.7003361,45.3018385,45.301839,-92.700336,
14620,Amery Regional Medical Center,-92.3609877,45.2968384,45.296838,-92.360988,
14621,Fond Du Lac County Acute Psychiatric Unit,-88.4292367,43.7763471,43.776347,-88.429237,
14622,Shawano Medical Center,-88.6165781,44.7843673,44.784367,-88.616578,
14623,Tri - County Memorial Hospital,-91.3187467,44.3643503,44.36435,-91.318747,
14624,Indianhead Medical Center Shell Lake,-91.9264759,45.7423446,45.742345,-91.926476,
14625,Saint Joseph's Hospital,-91.3596985,44.9501234,44.950123,-91.359698,
14626,Gundersen Boscobel Area Hospital and Clinics,-90.7086329,43.133358,43.133358,-90.708633,
14627,Aurora Medical Center - Oshkosh,-88.5953495,44.027523,44.027523,-88.595349,
14628,Bellin Health Oconto Hospital and Clinic,-87.8657636,44.8964219,44.896422,-87.865764,
14629,Meriter Child and Adolescent Psychiatry Hospital,-89.5250409,43.0194755,43.019476,-89.525041,
14630,Orthopaedic Hospital of Wisconsin,-87.9147058,43.0979081,43.097908,-87.914706,
14631,OakLeaf Clinics - Eau Claire Medical Clinic,-91.4455418,44.7777972,44.777797,-91.445542,
14632,Memorial Medical Center Behavioral Health Center,-90.8902182,46.5693415,46.569342,-90.890218,
14633,Aurora Medical Center,-87.9353806,42.5696342,42.569634,-87.935381,
14634,Mercy Walworth Hospital and Medical Center,-88.5399347,42.5985439,42.598544,-88.539935,
14635,Select Specialty Hospital Milwaukee,-88.0237291,43.0013195,43.00132,-88.023729,
14636,Children's Hospital of Wisconsin - Fox Valley,-88.4537603,44.1873546,44.187355,-88.45376,
14637,Saint Catherines Medical Center Campus,-87.9243861,42.5646819,42.564682,-87.924386,
14638,Ministry Saint Clare's Hospital,-89.5797871,44.8903139,44.890314,-89.579787,
14639,Aurora Saint Luke's South Shore Hospital,-87.8508165,42.9365498,42.93655,-87.850816,
14640,Select Specialty Hospital Saint Lukes Campus,-87.9498715,42.9898507,42.989851,-87.949871,
14641,American Family Childrens Hospital,-89.4333542,43.0768223,43.076822,-89.433354,
14642,Lifecare Hospitals of Wisconsin,-88.266984,43.0472925,43.047293,-88.266984,
14643,Select Specialty Hospital Madison,-89.3994825,43.0658892,43.065889,-89.399482,
14644,Cherokee Indian Hospital,-83.3234062,35.4848752,35.484875,-83.323406,
14645,Pioneer Community Hospital of Stokes,-80.2311772,36.4179065,36.417907,-80.231177,
14646,Presbyterian Hospital,-80.8242042,35.2120036,35.212004,-80.824204,
14647,Fayetteville Veterans Affairs Medical Center,-78.8769566,35.0879024,35.087902,-78.876957,
14648,FirstHealth Moore Regional Hospital,-79.456294,35.205616,35.205616,-79.456294,
14649,Cone Health Behavioral Health Hospital,-79.8223125,36.0829165,36.082917,-79.822312,
14650,High Point Regional Hospital,-80.01202,35.96224,35.96224,-80.01202,
14651,Old Vineyard Behavioral Health Services,-80.3184567,36.0784335,36.078434,-80.318457,
14652,Johnston UNC Health Care,-78.3345204,35.514173,35.514173,-78.33452,
14653,John Umstead Hospital,-78.7776116,36.1399171,36.139917,-78.777612,
14654,Park Ridge Health Hospital,-82.4882631,35.3900354,35.390035,-82.488263,
14655,Scotland Memorial Hospital and Edwin Morgan Center,-79.4696787,34.7531251,34.753125,-79.469679,
14656,Blue Ridge Regional Hospital,-82.0629865,35.9108899,35.91089,-82.062986,
14657,Halifax Regional Medical Center,-77.6463915,36.4318014,36.431801,-77.646391,
14658,McDowell Hospital,-82.028248,35.6634414,35.663441,-82.028248,
14659,Central Prison Hospital,-78.6545613,35.7780955,35.778096,-78.654561,
14660,Ashe Memorial Hospital,-81.4575701,36.4233249,36.423325,-81.45757,
14661,Sandhills Regional Medical Center,-79.7086611,34.9018677,34.901868,-79.708661,
14662,Murphy Medical Center,-83.9661481,35.0731607,35.073161,-83.966148,
14663,Novant Health Medical Park Hospital,-80.2962081,36.0789839,36.078984,-80.296208,
14664,Brynn Marr Hospital,-77.3743851,34.7465403,34.74654,-77.374385,
14665,Lake Norman Regional Medical Center,-80.8538938,35.5492789,35.549279,-80.853894,
14666,Amos Cottage Rehabilitation Hospital,-80.2953882,36.0732603,36.07326,-80.295388,
14667,Washington County Hospital,-76.7291669,35.8628258,35.862826,-76.729167,
14668,Womack Army Medical Center,-79.0022098,35.145848,35.145848,-79.00221,
14669,Watauga Medical Center,-81.6513865,36.1983534,36.198353,-81.651386,
14670,Angel Medical Center,-83.378277,35.1846176,35.184618,-83.378277,
14671,Central Carolina Hospital,-79.1872226,35.468785,35.468785,-79.187223,
14672,Haywood Regional Medical Center,-82.9429753,35.5252996,35.5253,-82.942975,
14673,Morehead Memorial Hospital,-79.7394074,36.4947743,36.494774,-79.739407,
14674,Cape Fear Behavioral Health Care,-78.9367748,35.0321186,35.032119,-78.936775,
14675,Vidant Pungo Hospital,-76.6231479,35.5379616,35.537962,-76.623148,
14676,Kings Mountain Hospital,-81.3570675,35.2414482,35.241448,-81.357067,
14677,Frye Regional Medical Center,-81.3371395,35.7373397,35.73734,-81.337139,
14678,Blowing Rock Hospital,-81.6777308,36.1288916,36.128892,-81.677731,
14679,Kindred Hospital Greensboro,-79.7703415,36.0492898,36.04929,-79.770341,
14680,Randolph Hospital,-79.8142137,35.7113615,35.711362,-79.814214,
14681,Alamance Regional Medical Center,-79.5021768,36.061157,36.061157,-79.502177,
14682,Charles A Cannon Junior Memorial Hospital,-81.8892475,36.0604129,36.060413,-81.889247,
14683,Swain Community Hospital,-83.4448496,35.4344787,35.434479,-83.44485,
14684,Richmond Memorial Hospital,-79.7496461,34.928891,34.928891,-79.749646,
14685,Wesley Long Hospital,-79.8254387,36.0836792,36.083679,-79.825439,
14686,United States Army Reserve Hospital,-80.8063736,35.2192848,35.219285,-80.806374,
14687,Seymour Johnson Air Force Base Thomas Koritz Hospital,-77.9610129,35.3612072,35.361207,-77.961013,
14688,Northside Behavioral Health Services,-76.9886406,36.2973682,36.297368,-76.988641,
14689,LifeCare Hospitals of North Carolina,-77.818769,35.9750867,35.975087,-77.818769,
14690,Presbyterian Hospital Huntersville,-80.8601413,35.4064674,35.406467,-80.860141,
14691,Youth Focus Psychiatric Hospital,-79.726841,36.0973365,36.097337,-79.726841,
14692,Select Specialty Hospital - Durham,-78.9000513,36.0366438,36.036644,-78.900051,
14693,North Carolina Specialty Hospital,-78.897005,36.0431633,36.043163,-78.897005,
14694,Women's Hospital,-79.8176852,36.0929557,36.092956,-79.817685,
14695,Highlands - Cashiers Hospital,-83.185932,35.0865258,35.086526,-83.185932,
14696,Coastal Plain Hospital,-77.8528757,35.9727336,35.972734,-77.852876,
14697,Select Specialty Hospital - Winston Salem,-80.2973068,36.0754019,36.075402,-80.297307,
14698,Caswell Center Hospital,-77.6144476,35.2755088,35.275509,-77.614448,
14699,Carolinas Medical Center Randolph,-80.8036925,35.1918991,35.191899,-80.803692,
14700,Asheville Specialty Hospital,-82.5500832,35.5810631,35.581063,-82.550083,
14701,Mission Children's Hospital,-82.5429574,35.5580261,35.558026,-82.542957,
14702,Chatham Hospital,-79.4208199,35.7228193,35.722819,-79.42082,
14703,Brunswick Novant Medical Center,-78.2604161,34.0312138,34.031214,-78.260416,
14704,Levine Children's Hospital,-80.8393726,35.2037206,35.203721,-80.839373,
14705,Select Specialty Hospital - Greensboro,-79.7860804,36.0910487,36.091049,-79.78608,
14706,University of North Carolina Women's Hospital,-79.0499706,35.9045745,35.904575,-79.049971,
14707,University of North Carolina Children's Hospital,-79.0506154,35.9047461,35.904746,-79.050615,
14708,University of North Carolina Neurosciences Hospital,-79.0493726,35.9045693,35.904569,-79.049373,
14709,Carolinas Specialty Hospital,-80.8210236,35.210363,35.210363,-80.821024,
14710,Kernersville Medical Center,-80.0437819,36.0914788,36.091479,-80.043782,
14711,Inter - Community Memorial Hospital,-78.7089376,43.2887657,43.288766,-78.708938,
14712,Wilcox Army Community Hospital,-75.8122917,44.0599201,44.05992,-75.812292,
14713,Gates Vascular Institute,-78.8661925,42.9016982,42.901698,-78.866192,
14714,Canadaigua Veterans Affairs Medical Center,-77.2695896,42.9012404,42.90124,-77.26959,
14715,Kenmore Mercy Hospital,-78.8792769,42.9776984,42.977698,-78.879277,
14716,Tri - Town Regional Hospital,-75.3953732,42.3041705,42.304171,-75.395373,
14717,Ellenville Regional Hospital,-74.3793319,41.7326271,41.732627,-74.379332,
14718,Buffalo Veterans Affairs Medical Center,-78.8119781,42.9508811,42.950881,-78.811978,
14719,Keller Army Community Hospital,-73.9772484,41.4018169,41.401817,-73.977248,
14720,Greater Binghamton Health Center,-75.8679214,42.105974,42.105974,-75.867921,
14721,Stony Brook University Medical Center,-73.1158054,40.9090722,40.909072,-73.115805,
14722,Batavia Veterans Affairs Medical Center,-78.1978044,43.0133162,43.013316,-78.197804,
14723,BryLin Hospitals,-78.8669572,42.9186654,42.918665,-78.866957,
14724,Millard Fillmore Suburban Hospital,-78.7302062,42.9942962,42.994296,-78.730206,
14725,Clinton Indian Health Center,-98.9358057,35.5200477,35.520048,-98.935806,
14726,University of Pittsburgh Medical Center Presbyterian,-79.9607952,40.4427949,40.442795,-79.960795,
14727,HealthSouth Rehabilitation Hospital of Northern Virginia,-77.5530094,38.9390245,38.939025,-77.553009,
14728,Fort Belvoir Community Hospital,-77.1441507,38.7053051,38.705305,-77.144151,
14729,Armstrong County Memorial Hospital,-79.5622033,40.8083817,40.808382,-79.562203,
14730,Miners Medical Center,-78.7053846,40.6581612,40.658161,-78.705385,
14731,Bucktail Medical Center,-77.7364952,41.327853,41.327853,-77.736495,
14732,Lehigh Valley Hospital,-75.5237797,40.5661935,40.566194,-75.52378,
14733,Geisinger South Medical Center Wilkes - Barre,-75.9081166,41.2371644,41.237164,-75.908117,
14734,Bradford Regional Medical Center,-78.6595786,41.9610549,41.961055,-78.659579,
14735,Montrose General Hospital,-75.872793,41.8325531,41.832553,-75.872793,
14736,Gettysburg Hospital,-77.2344445,39.8243669,39.824367,-77.234444,
14737,Fulton County Medical Center,-78.0012997,39.9311674,39.931167,-78.0013,
14738,Tyler Memorial Hospital,-75.9697232,41.5775572,41.577557,-75.969723,
14739,Meadville Medical Center,-80.1457642,41.6416508,41.641651,-80.145764,
14740,Shriners Hospitals for Children Philadelphia,-75.1513697,40.006916,40.006916,-75.15137,
14741,Gnaden Huetten Memorial Hospital,-75.7259008,40.8331824,40.833182,-75.725901,
14742,Excela Health Frick Hospital,-79.5493366,40.1451167,40.145117,-79.549337,
14743,Clearfield Hospital,-78.4496865,41.032959,41.032959,-78.449686,
14744,Bloomsburg Hospital,-76.4524187,41.0093491,41.009349,-76.452419,
14745,Saint Catherine Medical Center Fountain Spring,-76.329797,40.7701553,40.770155,-76.329797,
14746,Somerset Hospital,-79.0778397,40.0070607,40.007061,-79.07784,
14747,WellSpan Good Samaritan Hospital,-76.4162576,40.3365588,40.336559,-76.416258,
14748,Sunbury Community Hospital,-76.7778831,40.8617663,40.861766,-76.777883,
14749,Schuylkill Medical Center South Jackson Street,-76.1885016,40.6838957,40.683896,-76.188502,
14750,Marian Community Hospital (historical),-75.4962252,41.5715574,41.571557,-75.496225,
14751,Saint Lukes Miners Memorial Hospital,-75.914011,40.8213396,40.82134,-75.914011,
14752,Highlands Hospital,-79.586366,40.02299,40.02299,-79.586366,
14753,Indiana Regional Medical Center,-79.1564885,40.6074382,40.607438,-79.156488,
14754,HealthSouth Rehabilitation Hospital of Erie,-80.0844775,42.1340574,42.134057,-80.084477,
14755,Saint John Vianney Center,-75.68351,40.0123618,40.012362,-75.68351,
14756,Saint Christophers Hospital for Children,-75.1263313,40.0070027,40.007003,-75.126331,
14757,Montgomery County Emergency Service Behavioral Health Hospital,-75.3521329,40.1365047,40.136505,-75.352133,
14758,Belmont Center for Comprehensive Treatment,-75.2148373,40.0001283,40.000128,-75.214837,
14759,Southwood Psychiatric Hospital,-80.1126848,40.3212194,40.321219,-80.112685,
14760,Pinnacle Health Hospital Harrisburg Campus,-76.8800045,40.2581841,40.258184,-76.880004,
14761,Jennersville Regional Hospital,-75.8877426,39.8220883,39.822088,-75.887743,
14762,Wilkes - Barre Veterans Affairs Medical Center,-75.8355997,41.2481263,41.248126,-75.8356,
14763,Kindred Hospital Philadelphia,-75.0970827,40.046081,40.046081,-75.097083,
14764,Schuylkill Medical Center East Norwegian Street,-76.1881898,40.6908812,40.690881,-76.18819,
14765,Fairmount Behavioral Health Systems,-75.2217221,40.0434243,40.043424,-75.221722,
14766,Lebanon Veterans Affairs Medical Center,-76.3982675,40.3183513,40.318351,-76.398267,
14767,Geisinger Community Medical Center,-75.6464595,41.4002068,41.400207,-75.646459,
14768,Westmoreland Regional Hospital,-79.6113519,40.3193648,40.319365,-79.611352,
14769,Punxsutawney Area Hospital,-78.9997662,40.9609687,40.960969,-78.999766,
14770,Brookville Hospital,-79.0932483,41.1564868,41.156487,-79.093248,
14771,Mount Nittany Medical Center,-77.8432972,40.8191371,40.819137,-77.843297,
14772,Kane Community Hospital,-78.817123,41.6717702,41.67177,-78.817123,
14773,Saint Mary Medical Center,-74.9236469,40.2028408,40.202841,-74.923647,
14774,Clarion Psychiatric Center,-79.397466,41.1933754,41.193375,-79.397466,
14775,Millcreek Community Hospital,-80.0920153,42.0740912,42.074091,-80.092015,
14776,Geisinger Wyoming Valley Medical Center,-75.8084696,41.2576097,41.25761,-75.80847,
14777,Grove City Medical Center,-80.085133,41.1709704,41.17097,-80.085133,
14778,Allegheny General Hospital Suburban Campus,-80.0604,40.49507,40.49507,-80.0604,
14779,Altoona Center,-78.3973334,40.5234016,40.523402,-78.397333,
14780,University of Pennsylvania Medical Center Horizon Greenville,-80.3720241,41.4117075,41.411708,-80.372024,
14781,Warren General Hospital,-79.1539986,41.8433437,41.843344,-79.153999,
14782,KidsPeace Orchard Hills Campus,-75.6136198,40.6486415,40.648642,-75.61362,
14783,Mercy Special Care Hospital,-76.0041516,41.1951113,41.195111,-76.004152,
14784,Meadows Psychiatric Center,-77.7137031,40.8106767,40.810677,-77.713703,
14785,Jefferson Hospital,-79.9336668,40.3174473,40.317447,-79.933667,
14786,Mid Valley Hospital,-75.5960183,41.4807902,41.48079,-75.596018,
14787,Devereux Childrens Behavioral Health Center,-75.5091949,40.0084071,40.008407,-75.509195,
14788,Chester County Hospital,-75.6019892,39.971191,39.971191,-75.601989,
14789,Erie Veterans Affairs Medical Center,-80.0630363,42.1020568,42.102057,-80.063036,
14790,Jersey Shore Hospital,-77.2679683,41.2018415,41.201842,-77.267968,
14791,The Children's Home of Pittsburgh Pediatric Specialty Hospital,-79.9374357,40.4642102,40.46421,-79.937436,
14792,Meyersdale Community Hospital,-79.0251853,39.8091276,39.809128,-79.025185,
14793,Sharon Regional Health System,-80.4958625,41.2322636,41.232264,-80.495862,
14794,Childrens Hospital of Philadelphia,-75.1938845,39.9487557,39.948756,-75.193884,
14795,Troy Community Hospital,-76.7943549,41.7935021,41.793502,-76.794355,
14796,Clarion Hospital,-79.3977324,41.1920466,41.192047,-79.397732,
14797,Wayne Memorial Hospital,-75.2602991,41.5765886,41.576589,-75.260299,
14798,Waynesboro Hospital,-77.5682819,39.7517493,39.751749,-77.568282,
14799,Ellwood City Hospital,-80.2756466,40.8700405,40.870041,-80.275647,
14800,Uniontown Hospital,-79.7383812,39.9017575,39.901758,-79.738381,
14801,Hanover Hospital,-76.9832076,39.8087317,39.808732,-76.983208,
14802,Corry Memorial Hospital,-79.6531693,41.9245326,41.924533,-79.653169,
14803,Philadelphia Veteran Affairs Medical Center,-75.2002399,39.9481823,39.948182,-75.20024,
14804,Select Specialty Hospital Erie,-80.0876874,42.1226727,42.122673,-80.087687,
